날짜,순위,영화코드,영화명,일관객,누적관객,스크린수,상영횟수
20220114,5,20193082,웨스트 사이드 스토리,10896,47313,706,1669
20220114,6,20211177,하우스 오브 구찌,9686,38147,676,1542
20220114,7,20194403,킹스맨: 퍼스트 에이전트,4443,952622,324,446
20220114,8,20211241,클리포드 더 빅 레드 독,2386,8655,295,348
20220114,9,20211740,비욘드라이브 더 무비 : 엔시티 레조넌스,2318,9441,34,60
20220114,10,20211529,청춘적니,838,5394,111,144
20220115,1,20210028,스파이더맨: 노 웨이 홈,71653,6830764,1084,2831
20220115,2,20192354,특송,63540,168989,996,3756
20220115,3,20218764,씽2게더,56127,441295,1004,2269
20220115,4,20199882,경관의 피,38122,521704,770,2040
20220115,5,20193082,웨스트 사이드 스토리,17110,64423,707,1655
20220115,6,20211177,하우스 오브 구찌,16590,54737,631,1422
20220115,7,20194403,킹스맨: 퍼스트 에이전트,10274,962896,365,517
20220115,8,20211241,클리포드 더 빅 레드 독,5596,14251,344,431
20220115,9,20211740,비욘드라이브 더 무비 : 엔시티 레조넌스,2002,11443,32,58
20220115,10,20196264,유체이탈자,1448,815149,6,8
20220117,1,20210028,스파이더맨: 노 웨이 홈,24491,6923835,983,2663
20220117,2,20192354,특송,18280,252162,895,3182
20220117,3,20218764,씽2게더,13521,512731,794,1679
20220117,4,20199882,경관의 피,11206,568639,667,1752
20220117,5,20211177,하우스 오브 구찌,5610,75592,555,1145
20220117,6,20193082,웨스트 사이드 스토리,4875,83366,587,1146
20220117,7,20194403,킹스맨: 퍼스트 에이전트,3159,975449,324,453
20220117,8,20211241,클리포드 더 빅 레드 독,1109,21174,230,258
20220117,9,20211740,비욘드라이브 더 무비 : 엔시티 레조넌스,995,14573,30,55
20220117,10,20218415,드라이브 마이 카,660,39456,45,56
20220118,1,20210028,스파이더맨: 노 웨이 홈,29949,6953784,1021,2769
20220118,2,20192354,특송,19727,271889,927,3217
20220118,3,20218764,씽2게더,15621,528352,837,1765
20220118,4,20199882,경관의 피,11308,579947,694,1784
20220118,5,20193082,웨스트 사이드 스토리,5128,88494,606,1179
20220118,6,20211177,하우스 오브 구찌,5029,80621,555,1107
20220118,7,20201965,해적: 도깨비 깃발,3925,7835,23,24
20220118,8,20194403,킹스맨: 퍼스트 에이전트,3371,978820,331,465
20220118,9,20211241,클리포드 더 빅 레드 독,1610,22784,249,287
20220118,10,20211740,비욘드라이브 더 무비 : 엔시티 레조넌스,1393,15966,30,55
20220119,1,20210028,스파이더맨: 노 웨이 홈,27622,6981406,1092,3105
20220119,2,20192354,특송,18031,289920,838,2769
20220119,3,20218764,씽2게더,13666,542018,854,1899
20220119,4,20199882,경관의 피,10164,590111,657,1674
20220119,5,20212672,레지던트 이블: 라쿤시티,5755,6641,276,931
20220119,6,20201965,해적: 도깨비 깃발,4170,12005,20,20
20220119,7,20211177,하우스 오브 구찌,3975,84596,435,683
20220119,8,20193082,웨스트 사이드 스토리,3826,92320,452,680
20220119,9,20194403,킹스맨: 퍼스트 에이전트,3303,982123,340,475
20220119,10,20211238,도쿄 리벤저스,2507,6256,216,364
20220120,1,20210028,스파이더맨: 노 웨이 홈,26507,7007913,1098,3087
20220120,2,20192354,특송,16124,306044,825,2714
20220120,3,20218764,씽2게더,14923,556941,882,1965
20220120,4,20199882,경관의 피,9230,599341,643,1590
20220120,5,20211177,하우스 오브 구찌,3594,88190,406,616
20220120,6,20212672,레지던트 이블: 라쿤시티,3456,10097,263,837
20220120,7,20193082,웨스트 사이드 스토리,3077,95397,432,605
20220120,8,20194403,킹스맨: 퍼스트 에이전트,2991,985114,331,464
20220120,9,20219626,어나더 라운드,2023,5349,169,247
20220120,10,20223350,프리! 더 파이널 스트로크 전편,2019,2019,77,154
20220121,1,20210028,스파이더맨: 노 웨이 홈,31569,7039482,1136,3228
20220121,2,20218764,씽2게더,17312,574253,914,2105
20220121,3,20192354,특송,16974,323018,834,2703
20220121,4,20199882,경관의 피,10535,609876,674,1642
20220121,5,20211177,하우스 오브 구찌,3825,92015,393,583
20220121,6,20194403,킹스맨: 퍼스트 에이전트,3456,988570,316,446
20220121,7,20193082,웨스트 사이드 스토리,3112,98509,426,581
20220121,8,20212672,레지던트 이블: 라쿤시티,2532,12629,259,710
20220121,9,20219626,어나더 라운드,1828,7177,166,243
20220121,10,20211238,도쿄 리벤저스,1120,8841,186,278
20220123,1,20210028,스파이더맨: 노 웨이 홈,62406,7169526,1218,3701
20220123,2,20218764,씽2게더,44897,664877,1036,2722
20220123,3,20192354,특송,36695,394768,884,3095
20220123,4,20199882,경관의 피,23905,656698,702,1876
20220123,5,20194403,킹스맨: 퍼스트 에이전트,7546,1004275,355,537
20220123,6,20211177,하우스 오브 구찌,7457,108051,402,573
20220123,7,20193082,웨스트 사이드 스토리,4571,107683,416,571
20220123,8,20212672,레지던트 이블: 라쿤시티,3222,19983,226,682
20220123,9,20201965,해적: 도깨비 깃발,2667,18760,14,18
20220123,10,20219626,어나더 라운드,2382,12196,172,229
20220124,1,20210028,스파이더맨: 노 웨이 홈,20007,7189533,1089,3094
20220124,2,20192354,특송,11628,406396,807,2458
20220124,3,20218764,씽2게더,11173,676050,848,1931
20220124,4,20199882,경관의 피,7367,664065,617,1492
20220124,5,20223398,장민호 드라마 최종회,3934,3934,81,156
20220124,6,20194403,킹스맨: 퍼스트 에이전트,2645,1006920,323,460
20220124,7,20211177,하우스 오브 구찌,2588,110639,369,504
20220124,8,20193082,웨스트 사이드 스토리,1680,109363,328,437
20220124,9,20219626,어나더 라운드,1037,13233,156,218
20220124,10,20212672,레지던트 이블: 라쿤시티,882,20865,188,404
20220125,1,20210028,스파이더맨: 노 웨이 홈,19696,7209229,1096,3060
20220125,2,20218764,씽2게더,11781,687831,849,1911
20220125,3,20192354,특송,11748,418144,819,2460
20220125,4,20199882,경관의 피,6719,670784,600,1454
20220125,5,20211177,하우스 오브 구찌,2799,113438,372,517
20220125,6,20194403,킹스맨: 퍼스트 에이전트,2585,1009505,317,445
20220125,7,20223398,장민호 드라마 최종회,2385,6319,80,156
20220125,8,20193082,웨스트 사이드 스토리,2068,111431,372,506
20220125,9,20201965,해적: 도깨비 깃발,1533,20293,9,9
20220125,10,20219626,어나더 라운드,1356,14589,155,222
20220126,1,20201965,해적: 도깨비 깃발,92461,112754,1650,6731
20220126,2,20188441,킹메이커,47027,58956,1185,4546
20220126,3,20210028,스파이더맨: 노 웨이 홈,11910,7221139,525,1158
20220126,4,20218764,씽2게더,7427,695258,492,866
20220126,5,20192354,특송,3126,421270,399,572
20220126,6,20219626,어나더 라운드,1188,15777,50,73
20220126,7,20199882,경관의 피,1182,671966,180,215
20220126,8,20211177,하우스 오브 구찌,681,114119,39,49
20220126,9,20194403,킹스맨: 퍼스트 에이전트,611,1010116,54,62
20220126,10,20223398,장민호 드라마 최종회,606,6925,52,85
20220127,1,20201965,해적: 도깨비 깃발,54893,167647,1648,6444
20220127,2,20188441,킹메이커,31093,90049,1179,4298
20220127,3,20210028,스파이더맨: 노 웨이 홈,10342,7231481,524,1072
20220127,4,20212952,극장판 안녕 자두야: 제주도의 비밀,6669,6671,501,708
20220127,5,20218764,씽2게더,5502,700760,469,725
20220127,6,20192354,특송,1581,422851,288,367
20220127,7,20194403,킹스맨: 퍼스트 에이전트,1078,1011194,54,65
20220127,8,20210666,원 세컨드,1046,2021,39,71
20220127,9,20212134,극장판 천재 추리 탐정 셜록홈즈,910,1484,114,117
20220127,10,20219245,만년이 지나도 변하지 않는 게 있어,892,1177,6,6
20220128,1,20201965,해적: 도깨비 깃발,64564,232211,1658,6555
20220128,2,20188441,킹메이커,36434,126483,1163,4243
20220128,3,20210028,스파이더맨: 노 웨이 홈,19166,7250647,578,1194
20220128,4,20218764,씽2게더,6661,707421,505,807
20220128,5,20212952,극장판 안녕 자두야: 제주도의 비밀,5638,12309,503,706
20220128,6,20219816,인어가 잠든 집,2338,2338,90,112
20220128,7,20192354,특송,1314,424165,247,321
20220128,8,20211177,하우스 오브 구찌,1042,115730,41,55
20220128,9,20219626,어나더 라운드,822,17434,44,61
20220128,10,20199882,경관의 피,749,673555,134,154
20220129,1,20201965,해적: 도깨비 깃발,126662,358873,1708,6996
20220129,2,20188441,킹메이커,66674,193157,1154,4331
20220129,3,20210028,스파이더맨: 노 웨이 홈,27094,7277741,678,1431
20220129,4,20218764,씽2게더,16425,723846,627,1065
20220129,5,20212952,극장판 안녕 자두야: 제주도의 비밀,14482,26791,607,995
20220129,6,20211177,하우스 오브 구찌,2012,117742,56,72
20220129,7,20192354,특송,1757,425922,211,256
20220129,8,20219626,어나더 라운드,1314,18748,53,64
20220129,9,20194403,킹스맨: 퍼스트 에이전트,1247,1013103,53,72
20220129,10,20219816,인어가 잠든 집,1143,3481,80,110
20220130,1,20201965,해적: 도깨비 깃발,135461,494334,1688,6986
20220130,2,20188441,킹메이커,70649,263806,1120,4275
20220130,3,20210028,스파이더맨: 노 웨이 홈,29378,7307119,690,1472
20220130,4,20218764,씽2게더,18444,742290,661,1148
20220130,5,20212952,극장판 안녕 자두야: 제주도의 비밀,13127,39918,618,1003
20220130,6,20211177,하우스 오브 구찌,2322,120064,63,85
20220130,7,20192354,특송,2072,427994,208,266
20220130,8,20223398,장민호 드라마 최종회,1778,9825,48,56
20220130,9,20219626,어나더 라운드,1417,20165,46,61
20220130,10,20194403,킹스맨: 퍼스트 에이전트,1366,1014469,55,76
20220201,1,20201965,해적: 도깨비 깃발,137194,750214,1650,6741
20220201,2,20188441,킹메이커,78258,408342,1114,4107
20220201,3,20210028,스파이더맨: 노 웨이 홈,28780,7365432,719,1540
20220201,4,20218764,씽2게더,14122,773046,631,1125
20220201,5,20212952,극장판 안녕 자두야: 제주도의 비밀,6117,55039,526,808
20220201,6,20211177,하우스 오브 구찌,2542,125106,75,98
20220201,7,20192354,특송,2077,431904,190,237
20220201,8,20194403,킹스맨: 퍼스트 에이전트,1538,1017368,61,82
20220201,9,20199882,경관의 피,1198,677647,93,112
20220201,10,20219626,어나더 라운드,1157,22523,45,65
20220202,1,20201965,해적: 도깨비 깃발,131838,882052,1657,6832
20220202,2,20188441,킹메이커,76348,484690,1123,4239
20220202,3,20210028,스파이더맨: 노 웨이 홈,28301,7393733,739,1604
20220202,4,20218764,씽2게더,20646,793692,679,1229
20220202,5,20212952,극장판 안녕 자두야: 제주도의 비밀,12642,67681,595,961
20220202,6,20211177,하우스 오브 구찌,2559,127665,79,105
20220202,7,20192354,특송,2226,434130,191,244
20220202,8,20194403,킹스맨: 퍼스트 에이전트,1418,1018786,59,83
20220202,9,20219626,어나더 라운드,1414,23937,50,71
20220202,10,20199882,경관의 피,926,678573,92,115
20220203,1,20201965,해적: 도깨비 깃발,39999,922051,1536,5714
20220203,2,20188441,킹메이커,23192,507882,1076,3698
20220203,3,20210028,스파이더맨: 노 웨이 홈,10475,7404208,626,1482
20220203,4,20218764,씽2게더,5370,799062,521,912
20220203,5,20212952,극장판 안녕 자두야: 제주도의 비밀,3375,71056,438,592
20220203,6,20223350,프리! 더 파이널 스트로크 전편,885,7905,37,50
20220203,7,20219626,어나더 라운드,822,24759,50,72
20220203,8,20211177,하우스 오브 구찌,807,128472,66,97
20220203,9,20198676,타오르는 여인의 초상,782,155405,15,30
20220203,10,20219816,인어가 잠든 집,751,6798,58,73
20220204,1,20201965,해적: 도깨비 깃발,34420,956471,1533,5514
20220204,2,20188441,킹메이커,21662,529544,1079,3618
20220204,3,20210028,스파이더맨: 노 웨이 홈,10277,7414485,638,1484
20220204,4,20218764,씽2게더,5335,804397,528,934
20220204,5,20212952,극장판 안녕 자두야: 제주도의 비밀,3238,74294,442,578
20220204,6,20211177,하우스 오브 구찌,1023,129495,74,101
20220204,7,20194403,킹스맨: 퍼스트 에이전트,905,1020197,56,85
20220204,8,20219626,어나더 라운드,889,25648,53,68
20220204,9,20193082,웨스트 사이드 스토리,880,115602,17,24
20220204,10,20150942,캐롤,858,352977,15,30
20220205,1,20201965,해적: 도깨비 깃발,68324,1024795,1597,6134
20220205,2,20188441,킹메이커,46173,575717,1166,4096
20220205,3,20210028,스파이더맨: 노 웨이 홈,18875,7433360,682,1631
20220205,4,20218764,씽2게더,13294,817691,612,1145
20220205,5,20212952,극장판 안녕 자두야: 제주도의 비밀,7819,82113,529,772
20220205,6,20211177,하우스 오브 구찌,2691,132186,89,127
20220205,7,20192354,특송,1741,437153,142,181
20220205,8,20219626,어나더 라운드,1504,27152,56,74
20220205,9,20194403,킹스맨: 퍼스트 에이전트,1368,1021565,58,91
20220205,10,20218415,드라이브 마이 카,922,53517,42,50
20220206,1,20201965,해적: 도깨비 깃발,62211,1087006,1589,5991
20220206,2,20188441,킹메이커,41116,616833,1147,4039
20220206,3,20210028,스파이더맨: 노 웨이 홈,16160,7449520,682,1605
20220206,4,20218764,씽2게더,11399,829090,605,1156
20220206,5,20212952,극장판 안녕 자두야: 제주도의 비밀,7471,89584,529,760
20220206,6,20211177,하우스 오브 구찌,2360,134546,86,121
20220206,7,20194403,킹스맨: 퍼스트 에이전트,1829,1023394,66,97
20220206,8,20192354,특송,1321,438474,140,181
20220206,9,20219626,어나더 라운드,1138,28290,55,70
20220206,10,20199882,경관의 피,867,681379,83,103
20220207,1,20201965,해적: 도깨비 깃발,18560,1105566,1414,4386
20220207,2,20188441,킹메이커,12606,629439,1037,3106
20220207,3,20210028,스파이더맨: 노 웨이 홈,5911,7455431,602,1328
20220207,4,20218764,씽2게더,3085,832175,440,754
20220207,5,20212952,극장판 안녕 자두야: 제주도의 비밀,1415,90999,307,369
20220207,6,20211177,하우스 오브 구찌,997,135543,77,112
20220207,7,20219245,만년이 지나도 변하지 않는 게 있어,784,2222,5,5
20220207,8,20219626,어나더 라운드,452,28742,49,62
20220207,9,20218415,드라이브 마이 카,437,54677,35,42
20220207,10,20194403,킹스맨: 퍼스트 에이전트,346,1023740,50,71
20220208,1,20201965,해적: 도깨비 깃발,17064,1122630,1410,4182
20220208,2,20188441,킹메이커,11940,641379,1046,3001
20220208,3,20210028,스파이더맨: 노 웨이 홈,5852,7461283,605,1321
20220208,4,20218764,씽2게더,3321,835496,479,788
20220208,5,20212952,극장판 안녕 자두야: 제주도의 비밀,1720,92719,321,386
20220208,6,20211177,하우스 오브 구찌,1016,136559,87,114
20220208,7,20219626,어나더 라운드,707,29449,50,61
20220208,8,20210087,듄,603,1549949,2,2
20220208,9,20218415,드라이브 마이 카,430,55107,42,47
20220208,10,20192354,특송,381,439188,99,127
20220209,1,20205443,나일 강의 죽음,28136,28650,972,3234
20220209,2,20201965,해적: 도깨비 깃발,12905,1135535,931,2717
20220209,3,20188441,킹메이커,9019,650398,712,2019
20220209,4,20212836,355,6938,7060,511,1395
20220209,5,20070063,해리 포터와 불사조 기사단,4192,3695252,85,254
20220209,6,20210087,듄,4031,1553980,46,114
20220209,7,20219245,만년이 지나도 변하지 않는 게 있어,3602,5824,297,476
20220209,8,20210028,스파이더맨: 노 웨이 홈,3426,7464709,426,699
20220209,9,20218764,씽2게더,1479,836975,269,326
20220209,10,20211177,하우스 오브 구찌,1094,137653,69,87
20220210,1,20205443,나일 강의 죽음,17936,46586,962,3050
20220210,2,20201965,해적: 도깨비 깃발,11569,1147104,909,2561
20220210,3,20205261,나의 촛불,8353,10466,266,400
20220210,4,20188441,킹메이커,8179,658577,696,1942
20220210,5,20212836,355,5528,12588,484,1287
20220210,6,20210028,스파이더맨: 노 웨이 홈,3264,7467973,426,664
20220210,7,20210087,듄,2826,1556806,47,111
20220210,8,20219245,만년이 지나도 변하지 않는 게 있어,2119,7943,278,421
20220210,9,20218764,씽2게더,1789,838764,267,311
20220210,10,20070063,해리 포터와 불사조 기사단,1532,3696784,84,224
20220211,1,20205443,나일 강의 죽음,17438,64024,976,2998
20220211,2,20201965,해적: 도깨비 깃발,12536,1159640,913,2616
20220211,3,20188441,킹메이커,9295,667872,711,1999
20220211,4,20212836,355,4315,16903,486,1204
20220211,5,20210028,스파이더맨: 노 웨이 홈,4214,7472187,448,704
20220211,6,20205261,나의 촛불,3271,13737,265,391
20220211,7,20210087,듄,3150,1559956,47,108
20220211,8,20218764,씽2게더,1908,840672,286,346
20220211,9,20219245,만년이 지나도 변하지 않는 게 있어,1633,9576,271,401
20220211,10,20164621,덩케르크,1319,2809062,17,27
20220212,1,20205443,나일 강의 죽음,42026,106050,1035,3578
20220212,2,20201965,해적: 도깨비 깃발,26035,1185675,949,3015
20220212,3,20188441,킹메이커,20043,687915,723,2232
20220212,4,20210028,스파이더맨: 노 웨이 홈,8672,7480859,500,834
